date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name
2023-06-13,Round 1,WD,YEUNG .. / YEUNG P.. Rank 28 Elo 1796 (+14),21-16 / 21-17,Julie MA.. / Ciara TOR.. Rank 33 Elo 1577 (-26),38,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MD,Leo Rolly.. / Daniel MA.. Rank 10 Elo 2015 (+15),23-21 / 8-21 / 21-12,Ayato EN.. / Yuta TAKE.. Rank 28 Elo 1854 (-17),63,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MD,HE Ji Ting / ZHOU Ha.. Rank 14 Elo 1972 (+11),21-12 / 21-23 / 21-9,Lucas C.. / Ronan LA.. Rank 32 Elo 1745 (-15),57,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MS,Viktor AXELSEN (1) Rank 1 Elo 2546 (+4),21-12 / 21-8,WENG Hong Yang Rank 25 Elo 2128 (-5),36,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,XD,Mathias T.. / Amalie M.. Rank 27 Elo 1832 (+26),21-19 / 21-12,Marcus E.. / Lauren S.. Rank 46 Elo 1779 (-28),37,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MS,Brian YANG Rank 26 Elo 2045 (+13),21-18 / 22-20,Nhat NGUYEN Rank 32 Elo 1852 (-15),64,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MD,Satwiksai.. / Chirag S.. (7) Rank 6 Elo 2105 (+1),21-12 / 11-7 Ret.,Christo P.. / Toma Juni.. Rank 42 Elo 1607 (-2),23,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,WS,Putri Kusuma WARDANI Rank 39 Elo 1909 (+23),15-21 / 22-20 / 23-21,Iris WANG Rank 36 Elo 1850 (-25),92,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,XD,Hiroki MI.. / Natsu SAI.. Rank 24 Elo 1830 (+47),21-17 / 15-21 / 21-17,CHEN Ta.. / TOH Ee W.. Rank 16 Elo 2033 (-40),60,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,XD,Rehan N.. / Lisa Ayu K.. Rank 12 Elo 1935 (+31),13-21 / 26-24 / 21-17,GOH Soo.. / LAI Shev.. (7) Rank 8 Elo 1986 (-31),68,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MD,Fajar ALF.. / Muhamm.. (1) Rank 1 Elo 2142 (+9),21-15 / 21-11,Jeppe BA.. / Lasse MØ.. Rank 30 Elo 1870 (-10),36,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MS,WANG Tzu Wei Rank 28 Elo 1961 (+22),21-12 / 21-9,Kantaphon WANGCHA.. Rank 29 Elo 1890 (-23),35,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,WD,ZHANG .. / ZHENG .. (3) Rank 3 Elo 2095 (+6),21-14 / 21-18,Margot L.. / Anne TRAN Rank 29 Elo 1741 (-9),41,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,WS,Ratchanok INTANON (8) Rank 8 Elo 2181 (+11),21-16 / 21-18,HSU Wen Chi Rank 18 Elo 1957 (-11),43,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MD,ONG Yew.. / TEO Ee .. (8) Rank 8 Elo 2096 (+9),12-21 / 21-6 / 22-20,M.R.ARJ.. / DHRUV K.. Rank 23 Elo 1826 (-11),60,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,MD,REN Xian.. / TAN Qiang Rank 19 Elo 1947 (+22),21-15 / 21-16,LEE Jhe-.. / YANG Po-.. Rank 20 Elo 1886 (-23),29,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,XD,Dechapol.. / Sapsiree .. (3) Rank 2 Elo 2172 (+2),21-17 / 21-9,Zacharia.. / Hediana J.. Rank 32 Elo 1653 (-4),38,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,WS,PUSARLA V. Sindhu Rank 14 Elo 2169 (+35),21-19 / 21-15,Gregoria Mariska TUNJ.. Rank 9 Elo 2295 (-34),38,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,MS,PRANNOY H. S. (7) Rank 9 Elo 2218 (+19),21-16 / 21-14,Kenta NISHIMOTO Rank 12 Elo 2126 (-19),50,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,MS,NG Ka Long Angus Rank 16 Elo 2195 (+21),21-8 / 21-15,Kento MOMOTA Rank 33 Elo 2143 (-22),38,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,WD,Meilysa T.. / Rachel All.. Rank 42 Elo 1707 (+37),21-18 / 23-21,Vivian H.. / LIM Chiew.. Rank 22 Elo 1679 (-40),59,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,WS,TAI Tzu Ying (3) Rank 3 Elo 2564 (+7),21-15 / 21-17,HAN Yue Rank 10 Elo 2239 (-7),36,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,MS,CHOU Tien Chen (5) Rank 8 Elo 2154 (+16),15-21 / 22-20 / 21-1,Christo POPOV Rank 30 Elo 2016 (-17),66,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,WD,Rin IWAN.. / Kie NAKA.. Rank 18 Elo 1968 (+23),20-22 / 21-12 / 21-16,Treesa J.. / GAYATRI .. Rank 16 Elo 1918 (-24),72,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2433 (+1),21-15 / 21-9,Adnan M.. / Nita Violin.. Rank 38 Elo 1820 (-2),33,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,WS,YEO Jia Min Rank 28 Elo 2018 (+7),4-6 Ret.,Nozomi OKUHARA Rank 22 Elo 2156 (-7),4,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,XD,JIANG Zh.. / WEI Ya Xin Rank 10 Elo 2055 (+20),21-18 / 19-21 / 21-16,Yuki KAN.. / Misaki MA.. Rank 20 Elo 1973 (-20),54,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,MD,KANG Mi.. / SEO Seun.. Rank 12 Elo 2120 (+9),15-21 / 21-11 / 21-12,LU Ching.. / YANG Po .. Rank 16 Elo 1849 (-11),56,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,MS,SHI Yu Qi Rank 6 Elo 2283 (+14),21-7 / 17-21 / 21-13,NG Tze Yong Rank 21 Elo 2115 (-14),60,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,WS,Pornpawee CHOCHUW.. Rank 11 Elo 2262 (+14),21-17 / 21-18,Supanida KATETHONG Rank 19 Elo 2092 (-14),47,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,XD,FENG Ya.. / HUANG .. (6) Rank 5 Elo 2102 (+8),21-15 / 21-10,HEE Yon.. / TAN Wei .. Rank 25 Elo 1795 (-9),31,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2023-06-13,Round 1,WD,Febriana .. / Amallia C.. Rank 13 Elo 1832 (+26),21-15 / 21-18,Lanny Tri.. / Ribka SU.. Rank 26 Elo 1776 (-28),45,https://badmintonranks.com/tournament?id=13710,8,Indonesia Open 2023
2022-06-19,Final,MD,LIU Yu C.. / OU Xuan .. Rank 75 Elo 2045 (+20),21-17 / 23-21,CHOI Sol.. / KIM Won .. Rank 83 Elo 1937 (-20),49,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-19,Final,MS,Viktor AXELSEN (1) Rank 1 Elo 2645 (+3),21-9 / 21-10,ZHAO Jun Peng Rank 35 Elo 2165 (-4),38,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-19,Final,WD,Nami MA.. / Chiharu .. (6) Rank 7 Elo 2283 (+18),18-21 / 21-14 / 21-17,Yuki FUK.. / Sayaka H.. (4) Rank 4 Elo 2164 (-19),75,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-19,Final,WS,TAI Tzu Ying (2) Rank 2 Elo 2550 (+10),21-23 / 21-6 / 21-15,WANG Zhi Yi Rank 14 Elo 2300 (-11),60,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-19,Final,XD,ZHENG .. / HUANG .. (2) Rank 2 Elo 2372 (+25),21-14 / 21-16,Yuta WAT.. / Arisa IGA.. (3) Rank 3 Elo 2349 (-25),41,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,MD,CHOI Sol.. / KIM Won .. Rank 83 Elo 1890 (+47),13-21 / 21-12 / 21-18,Kim AST.. / Anders S.. (8) Rank 9 Elo 2110 (-43),68,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,MS,ZHAO Jun Peng Rank 35 Elo 2132 (+33),21-16 / 21-15,PRANNOY H. S. Rank 23 Elo 2206 (-33),40,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,WD,Yuki FUK.. / Sayaka H.. (4) Rank 4 Elo 2134 (+30),9-21 / 21-14 / 21-18,LEE So H.. / SHIN Se.. (2) Rank 2 Elo 2171 (-30),68,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,MD,LIU Yu C.. / OU Xuan .. Rank 75 Elo 2008 (+37),21-18 / 21-13,Aaron CH.. / SOH Wo.. (5) Rank 7 Elo 2124 (-36),38,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,MS,Viktor AXELSEN (1) Rank 1 Elo 2630 (+15),19-21 / 21-11 / 23-21,LEE Zii Jia (6) Rank 5 Elo 2453 (-14),70,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,WD,Nami MA.. / Chiharu .. (6) Rank 7 Elo 2273 (+10),21-15 / 21-14,Jongkolp.. / Rawinda .. (7) Rank 8 Elo 2009 (-10),42,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,WS,TAI Tzu Ying (2) Rank 2 Elo 2523 (+27),10-21 / 26-24 / 21-12,CHEN Yu Fei (4) Rank 4 Elo 2524 (-27),69,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,XD,ZHENG .. / HUANG .. (2) Rank 2 Elo 2352 (+20),21-6 / 21-14,WANG Yi.. / HUANG .. (4) Rank 4 Elo 2252 (-19),33,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,WS,WANG Zhi Yi Rank 14 Elo 2258 (+42),21-15 / 21-10,HE Bing Jiao Rank 9 Elo 2466 (-42),42,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-18,Semi final,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 3 Elo 2339 (+10),21-18 / 17-21 / 21-15,SEO Seu.. / CHAE Yu.. (6) Rank 6 Elo 2088 (-11),69,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-17,Quarter final,MD,Kim AST.. / Anders S.. (8) Rank 9 Elo 2075 (+35),21-17 / 16-21 / 21-14,Takuro H.. / Yugo KO.. (3) Rank 2 Elo 2179 (-34),63,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-17,Quarter final,MS,PRANNOY H. S. Rank 23 Elo 2183 (+23),21-14 / 21-12,Rasmus GEMKE Rank 13 Elo 2127 (-23),40,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-17,Quarter final,MD,LIU Yu C.. / OU Xuan .. Rank 75 Elo 1963 (+45),21-18 / 21-18,Fajar ALF.. / Muhamm.. (6) Rank 6 Elo 2204 (-42),45,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-17,Quarter final,MS,Viktor AXELSEN (1) Rank 1 Elo 2625 (+5),21-13 / 19-21 / 21-9,Anthony Sinisuka GIN.. (5) Rank 6 Elo 2255 (-5),67,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-17,Quarter final,MD,CHOI Sol.. / KIM Won .. Rank 83 Elo 1841 (+49),16-21 / 21-13 / 21-18,KANG Mi.. / SEO Seun.. Rank 56 Elo 2059 (-42),61,https://badmintonranks.com/tournament?id=12514,1,Indonesia Open 2022
2022-06-17,Quarter final,WS,TAI Tzu Ying (2) Rank 2 Elo 2520 (+3),21-13 / 21-13,Line Højmark KJAERSF.. Rank 33 Elo 2013 (-3),37,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,MS,ZHAO Jun Peng Rank 35 Elo 2105 (+27),21-14 / 17-21 / 21-11,LEE Cheuk Yiu Rank 17 Elo 2108 (-27),59,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,MS,LEE Zii Jia (6) Rank 5 Elo 2436 (+17),21-18 / 16-21 / 22-20,LOH Kean Yew Rank 9 Elo 2310 (-18),65,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,MD,Aaron CH.. / SOH Wo.. (5) Rank 7 Elo 2098 (+26),14-21 / 21-12 / 22-20,Pramudy.. / Yeremia E.. Rank 16 Elo 2084 (-26),56,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,WS,CHEN Yu Fei (4) Rank 4 Elo 2509 (+15),21-16 / 21-10,Nozomi OKUHARA (6) Rank 6 Elo 2342 (-14),37,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,WD,Yuki FUK.. / Sayaka H.. (4) Rank 4 Elo 2110 (+24),21-18 / 21-9,JEONG .. / KIM Hye J.. Rank 17 Elo 2069 (-24),60,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,WD,Jongkolp.. / Rawinda .. (7) Rank 8 Elo 1959 (+50),21-19 / 21-15,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2311 (-46),59,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,WD,Nami MA.. / Chiharu .. (6) Rank 7 Elo 2265 (+8),21-14 / 22-20,DU Yue / LI Wen Me.. Rank 45 Elo 1960 (-8),51,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,XD,WANG Yi.. / HUANG .. (4) Rank 4 Elo 2249 (+3),21-12 / 21-14,CHEN Ta.. / Valeree SI.. Rank Elo 1751 (-4),33,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,WS,HE Bing Jiao Rank 9 Elo 2440 (+26),15-21 / 21-17 / 21-14,AN Se Young (3) Rank 3 Elo 2435 (-26),69,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,WD,LEE So H.. / SHIN Se.. (2) Rank 2 Elo 2152 (+19),21-14 / 21-19,Apriyani .. / Siti Fadia .. Rank 40 Elo 2050 (-19),52,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,XD,ZHENG .. / HUANG .. (2) Rank 2 Elo 2348 (+4),21-18 / 14-21 / 21-17,Mathias .. / Alexandra .. Rank 15 Elo 1945 (-6),62,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,WS,WANG Zhi Yi Rank 14 Elo 2215 (+43),21-19 / 21-14,Akane YAMAGUCHI (1) Rank 1 Elo 2466 (-43),43,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 3 Elo 2329 (+10),22-24 / 21-11 / 21-13,Thom GI.. / Delphine .. Rank 10 Elo 2087 (-11),69,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-17,Quarter final,XD,SEO Seu.. / CHAE Yu.. (6) Rank 6 Elo 2077 (+11),21-16 / 21-17,HOO Pan.. / TOH Ee W.. Rank Elo 1832 (-12),35,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-16,Round 2,WS,Line Højmark KJAERSF.. Rank 33 Elo 1965 (+48),15-21 / 21-16 / 22-20,Ratchanok INTANON (8) Rank 8 Elo 2338 (-45),63,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-16,Round 2,MD,Fajar ALF.. / Muhamm.. (6) Rank 6 Elo 2192 (+12),21-10 / 10-21 / 21-15,Muhamm.. / Bagas MA.. Rank 20 Elo 1984 (-12),49,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-16,Round 2,XD,ZHENG .. / HUANG .. (2) Rank 2 Elo 2343 (+5),21-15 / 21-16,Supak JO.. / Supissara .. Rank 22 Elo 1952 (-5),31,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-16,Round 2,WS,TAI Tzu Ying (2) Rank 2 Elo 2518 (+2),15-21 / 21-16 / 21-9,Iris WANG Rank 31 Elo 1966 (-2),58,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-16,Round 2,MS,Rasmus GEMKE Rank 13 Elo 2112 (+15),21-12 / 21-15,Brice LEVERDEZ Rank 41 Elo 1960 (-15),48,https://badmintonranks.com/tournament?id=12514,2,Indonesia Open 2022
2022-06-16,Round 2,MD,Takuro H.. / Yugo KO.. (3) Rank 2 Elo 2166 (+13),21-11 / 14-21 / 21-19,ONG Yew.. / TEO Ee Yi Rank 10 Elo 1987 (-14),60,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MD,CHOI Sol.. / KIM Won .. Rank 83 Elo 1792 (+49),21-12 / 21-18,Akira KO.. / Taichi SAI.. Rank 22 Elo 1981 (-40),38,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MS,LEE Cheuk Yiu Rank 17 Elo 2066 (+42),21-18 / 21-13,CHOU Tien Chen (4) Rank 4 Elo 2323 (-41),49,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,XD,Mathias .. / Alexandra .. Rank 15 Elo 1908 (+37),21-15 / 17-21 / 21-17,KO Sung .. / EOM Hye .. Rank 17 Elo 2011 (-34),80,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,WD,Apriyani .. / Siti Fadia .. Rank 40 Elo 2028 (+22),21-16 / 16-21 / 21-18,ZHANG .. / ZHENG Yu Rank 38 Elo 1983 (-23),80,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MD,KANG Mi.. / SEO Seun.. Rank 56 Elo 2016 (+43),21-14 / 21-12,Marcus G.. / Kevin SU.. (1) Rank 1 Elo 2265 (-41),34,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,WS,CHEN Yu Fei (4) Rank 4 Elo 2506 (+3),21-10 / 15-21 / 21-12,ZHANG Yi Man Rank 32 Elo 2028 (-4),57,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MS,ZHAO Jun Peng Rank 35 Elo 2067 (+38),21-12 / 18-21 / 21-14,Jonatan CHRISTIE (7) Rank 8 Elo 2237 (-37),65,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MS,PRANNOY H. S. Rank 23 Elo 2161 (+22),21-11 / 21-18,NG Ka Long Angus Rank 12 Elo 2121 (-23),41,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,WS,HE Bing Jiao Rank 9 Elo 2430 (+10),21-9 / 21-9,Busanan ONGBAMRUN.. Rank 11 Elo 2188 (-10),32,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,WS,Nozomi OKUHARA (6) Rank 6 Elo 2332 (+10),21-16 / 21-8,Lalinrat CHAIWAN Rank 21 Elo 2090 (-10),32,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MD,LIU Yu C.. / OU Xuan .. Rank 75 Elo 1950 (+13),21-19 / 21-15,M.R.ARJ.. / DHRUV K.. Rank 40 Elo 1751 (-18),41,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MD,Kim AST.. / Anders S.. (8) Rank 9 Elo 2056 (+19),21-18 / 16-21 / 21-15,Leo Rolly.. / Daniel MA.. Rank 23 Elo 1964 (-20),76,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MS,Anthony Sinisuka GIN.. (5) Rank 6 Elo 2240 (+15),21-17 / 21-9,Hans-Kristian Solberg VI.. Rank 21 Elo 2096 (-16),36,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,WS,AN Se Young (3) Rank 3 Elo 2427 (+8),21-14 / 21-11,Kirsty GILMOUR Rank 17 Elo 2122 (-8),37,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,WD,LEE So H.. / SHIN Se.. (2) Rank 2 Elo 2148 (+4),25-23 / 21-11,Febriana .. / Amallia C.. Rank 84 Elo 1733 (-6),48,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MD,Pramudy.. / Yeremia E.. Rank 16 Elo 2048 (+36),21-16 / 17-21 / 21-14,LEE Yang / WANG C.. (4) Rank 4 Elo 2185 (-35),55,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,WD,Jongkolp.. / Rawinda .. (7) Rank 8 Elo 1943 (+16),21-12 / 21-12,Debora JI.. / Cheryl SEI.. Rank 41 Elo 1796 (-19),36,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MD,Aaron CH.. / SOH Wo.. (5) Rank 7 Elo 2089 (+9),21-17 / 16-21 / 21-6,Ruben JI.. / Ties VAN .. Rank 44 Elo 1825 (-11),44,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,XD,CHEN Ta.. / Valeree SI.. Rank Elo 1751 (+0),W.O.,Praveen .. / Melati Da.. (5) Rank 5 Elo 2008 (-3),0,https://badmintonranks.com/tournament?id=12514,3,Indonesia Open 2022
2022-06-16,Round 2,MS,Viktor AXELSEN (1) Rank 1 Elo 2621 (+4),21-17 / 21-9,LU Guang Zu Rank 25 Elo 2166 (-3),45,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,WD,Yuki FUK.. / Sayaka H.. (4) Rank 4 Elo 2092 (+18),21-19 / 21-12,Pearly TA.. / THINAAH .. Rank 10 Elo 1990 (-19),49,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,XD,WANG Yi.. / HUANG .. (4) Rank 4 Elo 2246 (+3),21-11 / 21-14,CHAN Pe.. / CHEAH Y.. Rank Elo 1766 (-4),37,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 3 Elo 2327 (+2),21-17 / 21-12,SOONG .. / GOH Liu .. Rank Elo 1692 (-2),34,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,XD,Thom GI.. / Delphine .. Rank 10 Elo 2063 (+24),22-20 / 21-23 / 21-11,Mark LA.. / Isabel LO.. Rank 12 Elo 2036 (-24),70,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,WD,JEONG .. / KIM Hye J.. Rank 17 Elo 2042 (+27),18-21 / 21-12 / 21-15,Gabriela .. / Stefani S.. (8) Rank 9 Elo 2051 (-27),63,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,WD,DU Yue / LI Wen Me.. Rank 45 Elo 1945 (+15),21-10 / 13-21 / 21-9,Vivian H.. / LIM Chiew.. Rank 35 Elo 1777 (-18),63,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2310 (+1),21-16 / 21-13,Ashwini P.. / REDDY Si.. Rank 23 Elo 1693 (-2),39,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,MS,LOH Kean Yew Rank 9 Elo 2300 (+10),21-16 / 21-9,Toma Junior POPOV Rank 26 Elo 2056 (-10),37,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,XD,SEO Seu.. / CHAE Yu.. (6) Rank 6 Elo 2069 (+8),21-19 / 28-26,CHANG .. / NG Wing .. Rank 27 Elo 1775 (-10),44,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,WS,WANG Zhi Yi Rank 14 Elo 2174 (+41),21-17 / 21-18,Carolina MARIN (5) Rank 5 Elo 2434 (-41),48,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,XD,HOO Pan.. / TOH Ee W.. Rank Elo 1787 (+45),21-19 / 21-19,GOH Soo.. / LAI Shevo.. Rank 14 Elo 1925 (-38),39,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,MS,LEE Zii Jia (6) Rank 5 Elo 2431 (+5),21-10 / 21-13,Sameer VERMA Rank 30 Elo 2039 (-5),41,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,WS,Akane YAMAGUCHI (1) Rank 1 Elo 2462 (+4),21-11 / 5-1 Ret.,Sayaka TAKAHASHI Rank 13 Elo 2216 (-4),20,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-16,Round 2,WD,Nami MA.. / Chiharu .. (6) Rank 7 Elo 2261 (+4),21-17 / 21-15,LIU Xuan.. / XIA Yu Tin.. Rank 22 Elo 1853 (-5),49,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-15,Round 1,MS,Brice LEVERDEZ Rank 41 Elo 1910 (+50),23-21 / 21-10,KIDAMBI Srikanth Rank 11 Elo 2303 (-46),42,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-15,Round 1,WS,Line Højmark KJAERSF.. Rank 33 Elo 1947 (+18),21-16 / 21-8,Lianne TAN Rank 36 Elo 1825 (-20),36,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-15,Round 1,MD,LEE Yang / WANG C.. (4) Rank 4 Elo 2180 (+5),21-13 / 21-15,Supak JO.. / Kittinupon.. Rank 33 Elo 1808 (-7),31,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
